 Date  EpochDay  Avg_Irradiance_New  Avg_Irradiance_Old
 110718 11522.46  1361.1054  1366.1869
 110719 11523.46  1361.1067  1366.1882
 110720 11524.46  1361.0488  1366.1301
 110721 11525.46  1361.0689  1366.1503
 110722 11526.46  1361.0104  1366.0916
 110723 11527.46  1361.0941  1366.1755
 110724 11528.46  1360.9956  1366.0767
 110725 11529.46  1360.9444  1366.0253
 110726 11530.46  1360.8553  1365.9359
 110727 11531.46  1360.8029  1365.8833
 110728 11532.46  1360.6398  1365.7196
 110729 11533.46  1360.4123  1365.4912
 110730 11534.46  1360.0803  1365.1580
 110731 11535.46  1359.8197  1364.8964
 110801 11536.46  1359.5199  1364.5955
 110802 11537.46  1359.5800  1364.6558
 110803 11538.46  1359.8274  1364.9042
 110804 11539.46  1360.1703  1365.2483
 110805 11540.46  1360.4826  1365.5618
 110806 11541.46  1360.5745  1365.6541
 110807 11542.46  1360.6447  1365.7245
 110808 11543.46  1360.7662  1365.8464
 110809 11544.46  1360.9290  1366.0099
 110810 11545.46  1361.0485  1366.1298
 110811 11546.46  1361.1099  1366.1914
 110812 11547.46  1361.1480  1366.2296
 110813 11548.46  1361.1066  1366.1881
 110814 11549.46  1361.0420  1366.1233
 110815 11550.46  1361.0008  1366.0819
 110816 11551.46  1361.0514  1366.1327
 110817 11552.46  1361.1068  1366.1884
 110818 11553.46  1360.9543  1366.0353
 110819 11554.46  1360.8203  1365.9008
 110820 11555.46  1360.7436  1365.8237
 110821 11556.46  1360.7054  1365.7854
 110822 11557.46  1360.6666  1365.7465
 110823 11558.46  1360.8021  1365.8824
 110824 11559.46  1361.0125  1366.0936
 110825 11560.46  1361.2029  1366.2848
 110826 11561.46  1361.2876  1366.3698
 110827 11562.46  1361.2181  1366.3000
 110828 11563.46  1361.0656  1366.1470
 110829 11564.46  1360.9620  1366.0430
 110830 11565.46  1361.0070  1366.0881
 110831 11566.46  1360.9550  1366.0359
 110901 11567.46  1360.9050  1365.9857
 110902 11568.46  1360.8746  1365.9552
 110903 11569.46  1360.9613  1366.0422
 110904 11570.46  1360.9047  1365.9855
 110905 11571.46  1360.8674  1365.9480
 110906 11572.46  1360.8612  1365.9418
 110907 11573.46  1360.8926  1365.9733
 110908 11574.46  1360.9317  1366.0126
 110909 11575.46  1360.8221  1365.9026
 110910 11576.46  1360.7371  1365.8173
 110911 11577.46  1360.7015  1365.7815
 110912 11578.46  1360.7604  1365.8406
 110913 11579.46  1360.9024  1365.9832
 110914 11580.46  1360.8572  1365.9377
 110915 11581.46  1360.8094  1365.8898
 110916 11582.46  1360.8057  1365.8861
 110917 11583.46  1360.8905  1365.9712
 110918 11584.46  1360.9563  1366.0372
 110919 11585.46  1361.1216  1366.2031
 110920 11586.46  1361.1968  1366.2787
 110921 11587.46  1361.2798  1366.3619
 110922 11588.46  1361.3785  1366.4611
 110923 11589.46  1361.1189  1366.2004
 110924 11590.46  1360.7362  1365.8163
 110925 11591.46  1360.4151  1365.4940
 110926 11592.46  1360.2521  1365.3304
 110927 11593.46  1360.1550  1365.2329
 110928 11594.46  1360.1458  1365.2238
 110929 11595.46  1360.3407  1365.4193
 110930 11596.46  1360.4684  1365.5475
 111001 11597.46  1360.5677  1365.6472
 111002 11598.46  1360.8620  1365.9426
 111003 11599.46  1361.3033  1366.3855
 111004 11600.46  1361.2304  1366.3124
 111005 11601.46  1361.2581  1366.3402
 111006 11602.46  1361.1116  1366.1931
 111007 11603.46  1361.0334  1366.1146
 111008 11604.46  1361.0034  1366.0845
 111009 11605.46  1360.9810  1366.0620
 111010 11606.46  1360.9438  1366.0247
 111011 11607.46  1360.9344  1366.0153
 111012 11608.46  1360.9190  1365.9998
 111013 11609.46  1360.7484  1365.8286
 111014 11610.46  1360.6876  1365.7676
 111015 11611.46  1360.6899  1365.7699
 111016 11612.46  1360.5749  1365.6544
 111017 11613.46  1360.6833  1365.7632
 111018 11614.46  1360.9273  1366.0082
 111019 11615.46  1361.1725  1366.2543
 111020 11616.46  1361.3851  1366.4677
 111021 11617.46  1361.3462  1366.4286
 111022 11618.46  1361.1639  1366.2456
 111023 11619.46  1361.0431  1366.1244
 111024 11620.46  1360.9388  1366.0197
 111025 11621.46  1360.8740  1365.9546
 111026 11622.46  1360.8023  1365.8827
 111027 11623.46  1360.8159  1365.8964
 111028 11624.46  1360.7467  1365.8269
 111029 11625.46  1360.8504  1365.9309
 111030 11626.46  1360.9502  1366.0311
 111031 11627.46  1361.0525  1366.1338
 111101 11628.46  1361.2766  1366.3588
 111102 11629.46  1361.2560  1366.3380
 111103 11630.46  1361.0719  1366.1533
 111104 11631.46  1360.7629  1365.8431
 111105 11632.46  1360.3734  1365.4521
 111106 11633.46  1360.2698  1365.3481
 111107 11634.46  1360.1958  1365.2739
 111108 11635.46  1360.3015  1365.3800
 111109 11636.46  1360.4884  1365.5676
 111110 11637.46  1360.6907  1365.7706
 111111 11638.46  1361.0154  1366.0966
 111112 11639.46  1361.3656  1366.4481
 111113 11640.46  1361.6707  1366.7543
 111114 11641.46  1361.7063  1366.7900
 111115 11642.46  1361.5492  1366.6323
 111116 11643.46  1361.6390  1366.7225
 111117 11644.46  1361.6787  1366.7623
 111118 11645.46  1361.6302  1366.7136
 111119 11646.46  1361.5999  1366.6832
 111120 11647.46  1361.5022  1366.5852
 111121 11648.46  1361.4257  1366.5084
 111122 11649.46  1361.3304  1366.4127
 111123 11650.46  1361.1835  1366.2653
 111124 11651.46  1361.1191  1366.2007
 111125 11652.46  1361.0301  1366.1113
 111126 11653.46  1360.9729  1366.0540
 111127 11654.46  1361.1107  1366.1923
 111128 11655.46  1361.2203  1366.3022
 111129 11656.46  1361.3103  1366.3926
 111130 11657.46  1361.3056  1366.3878
 111201 11658.46  1361.2685  1366.3506
 111202 11659.46  1361.1925  1366.2743
 111203 11660.46  1361.0525  1366.1338
 111204 11661.46  1361.0474  1366.1287
 111205 11662.46  1361.1242  1366.2058
 111206 11663.46  1361.2842  1366.3663
 111207 11664.46  1361.4600  1366.5428
 111208 11665.46  1361.6172  1366.7006
 111209 11666.46  1361.6203  1366.7037
 111210 11667.46  1361.5661  1366.6493
 111211 11668.46  1361.4734  1366.5563
 111212 11669.46  1361.5545  1366.6377
 111213 11670.46  1361.5855  1366.6688
 111214 11671.46  1361.4639  1366.5468
 111215 11672.46  1361.4425  1366.5253
 111216 11673.46  1361.4685  1366.5514
 111217 11674.46  1361.4550  1366.5378
 111218 11675.46  1361.4706  1366.5535
 111219 11676.46  1361.3914  1366.4740
 111220 11677.46  1361.3615  1366.4440
 111221 11678.46  1361.1341  1366.2157
 111222 11679.46  1361.0507  1366.1320
 111223 11680.46  1361.0499  1366.1312
 111224 11681.46  1361.0347  1366.1160
 111225 11682.46  1360.9007  1365.9814
 111226 11683.46  1360.9062  1365.9869
 111227 11684.46  1360.8718  1365.9524
 111228 11685.46  1361.0492  1366.1305
 111229 11686.46  1361.2037  1366.2855
 111230 11687.46  1361.3157  1366.3979
 111231 11688.46  1361.1940  1366.2759
 120101 11689.46  1361.0852  1366.1666
 120102 11690.46  1361.0269  1366.1082
 120103 11691.46  1361.0372  1366.1184
 120104 11692.46  1361.1303  1366.2119
 120105 11693.46  1361.2226  1366.3046
 120106 11694.46  1361.2494  1366.3314
 120107 11695.46  1360.9931  1366.0742
 120108 11696.46  1360.8679  1365.9485
 120109 11697.46  1360.8134  1365.8938
 120110 11698.46  1360.9824  1366.0635
 120111 11699.46  1361.1966  1366.2784
 120112 11700.46  1361.2341  1366.3160
 120113 11701.46  1361.2776  1366.3597
 120114 11702.46  1361.2118  1366.2937
 120115 11703.46  1361.2001  1366.2820
 120116 11704.46  1361.3050  1366.3872
 120117 11705.46  1361.2353  1366.3173
 120118 11706.46  1361.0638  1366.1451
 120119 11707.46  1360.7593  1365.8395
 120120 11708.46  1360.5894  1365.6689
 120121 11709.46  1360.6790  1365.7589
 120122 11710.46  1360.8771  1365.9578
 120123 11711.46  1361.1251  1366.2067
 120124 11712.46  1361.3013  1366.3835
 120125 11713.46  1361.4519  1366.5347
 120126 11714.46  1361.4549  1366.5377
 120127 11715.46  1361.3624  1366.4448
 120128 11716.46  1361.2996  1366.3818
 120129 11717.46  1361.3024  1366.3846
 120130 11718.46  1361.2669  1366.3490
 120131 11719.46  1361.2258  1366.3077
 120201 11720.46  1361.1342  1366.2158
 120202 11721.46  1361.0672  1366.1486
 120203 11722.46  1361.1714  1366.2532
 120204 11723.46  1361.2504  1366.3324
 120205 11724.46  1361.2783  1366.3605
 120206 11725.46  1361.2338  1366.3158
 120207 11726.46  1361.1775  1366.2593
 120208 11727.46  1361.1354  1366.2170
 120209 11728.46  1361.1118  1366.1934
 120210 11729.46  1360.9563  1366.0372
 120211 11730.46  1360.6966  1365.7766
 120212 11731.46  1360.7820  1365.8623
 120213 11732.46  1360.9500  1366.0309
 120214 11733.46  1361.1475  1366.2291
 120215 11734.46  1361.1882  1366.2700
 120216 11735.46  1361.1521  1366.2338
 120217 11736.46  1361.1269  1366.2085
 120218 11737.46  1361.1784  1366.2601
 120219 11738.46  1361.1196  1366.2012
 120220 11739.46  1360.8609  1365.9415
 120221 11740.46  1360.8754  1365.9561
 120222 11741.46  1361.0778  1366.1592
 120223 11742.46  1361.1894  1366.2712
 120224 11743.46  1361.3121  1366.3944
 120225 11744.46  1361.3315  1366.4138
 120226 11745.46  1361.3757  1366.4583
 120227 11746.46  1361.3998  1366.4824
 120228 11747.46  1361.3238  1366.4061
 120229 11748.46  1361.2991  1366.3813
 120301 11749.46  1361.4025  1366.4851
 120302 11750.46  1361.3278  1366.4102
 120303 11751.46  1361.2811  1366.3633
 120304 11752.46  1361.1184  1366.2000
 120305 11753.46  1360.6566  1365.7365
 120306 11754.46  1360.1962  1365.2743
 120307 11755.46  1359.8819  1364.9589
 120308 11756.46  1359.9135  1364.9906
 120309 11757.46  1360.1506  1365.2285
 120310 11758.46  1360.4820  1365.5612
 120311 11759.46  1360.8421  1365.9226
 120312 11760.46  1361.0965  1366.1780
 120313 11761.46  1361.1563  1366.2380
 120314 11762.46  1361.0785  1366.1599
 120315 11763.46  1360.9940  1366.0751
 120316 11764.46  1361.0349  1366.1161
 120317 11765.46  1360.9659  1366.0469
 120318 11766.46  1361.0474  1366.1287
 120319 11767.46  1361.1666  1366.2483
 120320 11768.46  1361.1917  1366.2736
 120321 11769.46  1361.2145  1366.2964
 120322 11770.46  1361.2414  1366.3234
 120323 11771.46  1361.2636  1366.3457
 120324 11772.46  1361.2488  1366.3308
 120325 11773.46  1361.2249  1366.3069
 120326 11774.46  1361.2704  1366.3525
 120327 11775.46  1361.0879  1366.1693
 120328 11776.46  1361.0994  1366.1809
 120329 11777.46  1361.1467  1366.2284
 120330 11778.46  1361.3168  1366.3990
 120331 11779.46  1361.3380  1366.4204
 120401 11780.46  1361.3383  1366.4207
 120402 11781.46  1361.2461  1366.3281
 120403 11782.46  1361.2394  1366.3214
 120404 11783.46  1361.0679  1366.1493
 120405 11784.46  1361.0981  1366.1796
 120406 11785.46  1361.0812  1366.1626
 120407 11786.46  1361.2063  1366.2882
 120408 11787.46  1361.3597  1366.4421
 120409 11788.46  1361.2462  1366.3282
 120410 11789.46  1361.1916  1366.2734
 120411 11790.46  1361.1882  1366.2700
 120412 11791.46  1361.0727  1366.1541
 120413 11792.46  1361.0204  1366.1016
 120414 11793.46  1361.0797  1366.1611
 120415 11794.46  1361.1826  1366.2644
 120416 11795.46  1361.3238  1366.4061
 120417 11796.46  1361.2712  1366.3533
 120418 11797.46  1360.9928  1366.0739
 120419 11798.46  1360.7140  1365.7941
 120420 11799.46  1360.4142  1365.4932
 120421 11800.46  1360.2118  1365.2899
 120422 11801.46  1360.2898  1365.3683
 120423 11802.46  1360.4301  1365.5090
 120424 11803.46  1360.8342  1365.9147
 120425 11804.46  1361.1127  1366.1942
 120426 11805.46  1361.2716  1366.3538
 120427 11806.46  1361.3513  1366.4337
 120428 11807.46  1361.1810  1366.2628
 120429 11808.46  1361.1146  1366.1962
 120430 11809.46  1361.0063  1366.0874
 120501 11810.46  1360.8558  1365.9364
 120502 11811.46  1360.8151  1365.8955
 120503 11812.46  1360.9090  1365.9897
 120504 11813.46   -98.6318   -99.0000
 120505 11814.46   -98.6318   -99.0000
 120506 11815.46   -98.6318   -99.0000
 120507 11816.46   -98.6318   -99.0000
 120508 11817.46   -98.6318   -99.0000
 120509 11818.46   -98.6318   -99.0000
 120510 11819.46   -98.6318   -99.0000
 120511 11820.46   -98.6318   -99.0000
 120512 11821.46  1360.3637  1365.4424
 120513 11822.46  1360.7948  1365.8751
 120514 11823.46  1361.0661  1366.1475
 120515 11824.46  1361.1930  1366.2748
 120516 11825.46  1361.1624  1366.2441
 120517 11826.46  1361.0465  1366.1278
 120518 11827.46  1360.8264  1365.9069
 120519 11828.46  1360.7280  1365.8081
 120520 11829.46  1360.8583  1365.9388
 120521 11830.46  1361.0599  1366.1412
 120522 11831.46  1361.2375  1366.3195
 120523 11832.46  1361.3480  1366.4304
 120524 11833.46  1361.2934  1366.3756
 120525 11834.46  1361.2141  1366.2960
 120526 11835.46  1361.0485  1366.1298
 120527 11836.46  1361.0026  1366.0837
 120528 11837.46  1360.9911  1366.0721
 120529 11838.46  1360.8946  1365.9753
 120530 11839.46  1360.9884  1366.0695
 120531 11840.46  1361.1628  1366.2445
 120601 11841.46  1361.2505  1366.3325
 120602 11842.46  1361.3986  1366.4812
 120603 11843.46  1361.3016  1366.3838
 120604 11844.46  1361.1589  1366.2406
 120605 11845.46  1360.8467  1365.9272
 120606 11846.46  1360.8556  1365.9362
 120607 11847.46  1360.9164  1365.9972
 120608 11848.46  1361.1939  1366.2758
 120609 11849.46  1361.4898  1366.5728
 120610 11850.46  1361.6350  1366.7185
 120611 11851.46  1361.5992  1366.6825
 120612 11852.46  1361.1411  1366.2228
 120613 11853.46  1360.6426  1365.7224
 120614 11854.46  1360.2654  1365.3438
 120615 11855.46  1360.1885  1365.2666
 120616 11856.46  1360.4387  1365.5177
 120617 11857.46  1360.6593  1365.7391
 120618 11858.46  1360.9331  1366.0139
 120619 11859.46  1361.1580  1366.2397
 120620 11860.46  1361.1381  1366.2197
 120621 11861.46  1361.0429  1366.1241
 120622 11862.46  1360.9807  1366.0618
 120623 11863.46  1360.9684  1366.0494
 120624 11864.46  1360.9712  1366.0522
 120625 11865.46  1360.9339  1366.0148
 120626 11866.46  1360.8985  1365.9792
 120627 11867.46  1360.8729  1365.9535
 120628 11868.46  1360.9199  1366.0007
 120629 11869.46  1360.8848  1365.9655
 120630 11870.46  1360.7221  1365.8021
 120701 11871.46  1360.4364  1365.5154
 120702 11872.46  1360.2251  1365.3033
 120703 11873.46  1360.1710  1365.2490
 120704 11874.46  1360.2430  1365.3213
 120705 11875.46  1360.5334  1365.6128
 120706 11876.46  1360.9432  1366.0240
 120707 11877.46  1361.2172  1366.2991
 120708 11878.46  1361.1312  1366.2128
 120709 11879.46  1360.5675  1365.6470
 120710 11880.46  1360.1714  1365.2494
 120711 11881.46  1359.8740  1364.9509
 120712 11882.46  1359.9326  1365.0098
 120713 11883.46  1359.9855  1365.0629
 120714 11884.46  1360.2645  1365.3429
 120715 11885.46  1360.6816  1365.7615
 120716 11886.46  1361.0413  1366.1226
 120717 11887.46  1361.1505  1366.2322
 120718 11888.46  1361.0062  1366.0873
 120719 11889.46  1360.9217  1366.0026
 120720 11890.46  1360.9200  1366.0009
 120721 11891.46  1360.8748  1365.9554
 120722 11892.46  1360.9783  1366.0593
 120723 11893.46  1360.9376  1366.0184
 120724 11894.46  1361.0531  1366.1344
 120725 11895.46  1361.1638  1366.2455
 120726 11896.46  1361.3136  1366.3959
 120727 11897.46  1361.3374  1366.4198
 120728 11898.46  1361.2071  1366.2889
 120729 11899.46  1361.0241  1366.1053
 120730 11900.46  1360.8302  1365.9106
 120731 11901.46  1360.8038  1365.8842
 120801 11902.46  1360.9294  1366.0103
 120802 11903.46  1361.2100  1366.2919
 120803 11904.46  1361.4239  1366.5066
 120804 11905.46  1361.5197  1366.6028
 120805 11906.46  1361.4409  1366.5237
 120806 11907.46  1361.4064  1366.4890
 120807 11908.46  1361.3262  1366.4086
 120808 11909.46  1361.3017  1366.3839
 120809 11910.46  1361.2512  1366.3333
 120810 11911.46  1361.2390  1366.3210
 120811 11912.46  1361.1613  1366.2430
 120812 11913.46  1361.0829  1366.1643
 120813 11914.46  1360.9290  1366.0099
 120814 11915.46  1360.7748  1365.8551
 120815 11916.46  1360.7339  1365.8140
 120816 11917.46  1360.8145  1365.8949
 120817 11918.46  1360.8180  1365.8984
 120818 11919.46  1360.8584  1365.9390
 120819 11920.46  1360.9230  1366.0038
 120820 11921.46  1360.9860  1366.0670
 120821 11922.46  1361.0451  1366.1263
 120822 11923.46  1361.2106  1366.2925
 120823 11924.46  1361.2272  1366.3092
 120824 11925.46  1361.1509  1366.2325
 120825 11926.46  1361.1132  1366.1947
 120826 11927.46  1361.1742  1366.2560
 120827 11928.46  1361.3143  1366.3966
 120828 11929.46  1361.3540  1366.4364
 120829 11930.46  1361.4452  1366.5280
 120830 11931.46  1361.3822  1366.4647
 120831 11932.46  1361.3258  1366.4081
 120901 11933.46  1361.3251  1366.4075
 120902 11934.46  1361.3428  1366.4252
 120903 11935.46  1361.2990  1366.3812
 120904 11936.46  1361.3639  1366.4464
 120905 11937.46  1361.4258  1366.5085
 120906 11938.46  1361.4250  1366.5077
 120907 11939.46  1361.3489  1366.4313
 120908 11940.46  1361.2229  1366.3048
 120909 11941.46  1361.2302  1366.3121
 120910 11942.46  1361.1940  1366.2759
 120911 11943.46  1361.1082  1366.1897
 120912 11944.46  1360.9445  1366.0254
 120913 11945.46  1360.8617  1365.9423
 120914 11946.46  1360.8353  1365.9158
 120915 11947.46  1360.8470  1365.9275
 120916 11948.46  1360.8591  1365.9397
 120917 11949.46  1360.9177  1365.9985
 120918 11950.46  1361.0721  1366.1534
 120919 11951.46  1361.2032  1366.2850
 120920 11952.46  1361.3599  1366.4424
 120921 11953.46  1361.4020  1366.4846
 120922 11954.46  1361.4106  1366.4933
 120923 11955.46  1361.3419  1366.4243
 120924 11956.46  1361.3210  1366.4033
 120925 11957.46  1361.4789  1366.5618
 120926 11958.46  1361.6736  1366.7572
 120927 11959.46  1361.7203  1366.8041
 120928 11960.46  1361.5155  1366.5985
 120929 11961.46  1361.3536  1366.4360
 120930 11962.46  1361.1945  1366.2764
 121001 11963.46  1360.9704  1366.0514
 121002 11964.46  1360.8791  1365.9597
 121003 11965.46  1360.8995  1365.9802
 121004 11966.46  1360.9404  1366.0212
 121005 11967.46  1360.8978  1365.9785
 121006 11968.46  1360.8479  1365.9285
 121007 11969.46  1360.7868  1365.8671
 121008 11970.46  1360.7294  1365.8094
 121009 11971.46  1360.7921  1365.8724
 121010 11972.46  1360.9654  1366.0464
 121011 11973.46  1360.9686  1366.0496
 121012 11974.46  1360.8759  1365.9565
 121013 11975.46  1360.9204  1366.0012
 121014 11976.46  1360.8404  1365.9209
 121015 11977.46  1361.0460  1366.1273
 121016 11978.46  1361.2769  1366.3590
 121017 11979.46  1361.3824  1366.4650
 121018 11980.46  1361.4895  1366.5724
 121019 11981.46  1361.5293  1366.6124
 121020 11982.46  1361.4925  1366.5754
 121021 11983.46  1361.3678  1366.4503
 121022 11984.46  1361.2563  1366.3384
 121023 11985.46  1361.1731  1366.2549
 121024 11986.46  1361.1157  1366.1973
 121025 11987.46  1360.9359  1366.0167
 121026 11988.46  1360.8578  1365.9384
 121027 11989.46  1360.7928  1365.8732
 121028 11990.46  1360.7936  1365.8739
 121029 11991.46  1361.0373  1366.1185
 121030 11992.46  1361.0055  1366.0867
 121031 11993.46  1360.9657  1366.0466
 121101 11994.46  1360.9749  1366.0559
 121102 11995.46  1360.9421  1366.0229
 121103 11996.46  1360.9052  1365.9860
 121104 11997.46  1360.8895  1365.9702
 121105 11998.46  1360.9337  1366.0145
 121106 11999.46  1360.9660  1366.0470
 121107 12000.46  1361.0457  1366.1270
 121108 12001.46  1361.0750  1366.1564
 121109 12002.46  1361.0564  1366.1377
 121110 12003.46  1360.8609  1365.9415
 121111 12004.46  1360.8208  1365.9012
 121112 12005.46  1360.8556  1365.9362
 121113 12006.46  1360.8675  1365.9481
 121114 12007.46  1361.0503  1366.1316
 121115 12008.46  1361.4058  1366.4884
 121116 12009.46  1361.4836  1366.5665
 121117 12010.46  1361.5460  1366.6292
 121118 12011.46  1361.3785  1366.4611
 121119 12012.46  1361.3530  1366.4354
 121120 12013.46  1361.2721  1366.3542
 121121 12014.46  1361.1409  1366.2225
 121122 12015.46  1360.9607  1366.0416
 121123 12016.46  1360.9968  1366.0779
 121124 12017.46  1361.1061  1366.1876
 121125 12018.46  1361.0712  1366.1526
 121126 12019.46  1360.9047  1365.9855
 121127 12020.46  1360.7886  1365.8689
 121128 12021.46  1360.7964  1365.8767
 121129 12022.46  1360.9165  1365.9973
 121130 12023.46  1360.7217  1365.8018
 121201 12024.46  1360.6400  1365.7197
 121202 12025.46  1360.6248  1365.7045
 121203 12026.46  1360.7099  1365.7899
 121204 12027.46  1360.8730  1365.9536
 121205 12028.46  1360.9529  1366.0338
 121206 12029.46  1361.0508  1366.1321
 121207 12030.46  1361.1656  1366.2473
 121208 12031.46  1361.2197  1366.3016
 121209 12032.46  1361.1135  1366.1951
 121210 12033.46  1361.1459  1366.2275
 121211 12034.46  1361.1677  1366.2494
 121212 12035.46  1361.2264  1366.3083
 121213 12036.46  1361.4331  1366.5159
 121214 12037.46  1361.3695  1366.4520
 121215 12038.46  1361.4677  1366.5505
 121216 12039.46  1361.4255  1366.5082
 121217 12040.46  1361.3500  1366.4324
 121218 12041.46  1361.1911  1366.2729
 121219 12042.46  1361.0411  1366.1223
 121220 12043.46  1361.0310  1366.1122
 121221 12044.46  1360.8901  1365.9708
 121222 12045.46  1360.8618  1365.9424
 121223 12046.46  1360.8422  1365.9227
 121224 12047.46  1360.9106  1365.9913
 121225 12048.46  1361.0246  1366.1058
 121226 12049.46  1361.1458  1366.2274
 121227 12050.46  1361.2941  1366.3763
 121228 12051.46  1361.2990  1366.3812
 121229 12052.46  1361.1843  1366.2661
 121230 12053.46  1361.0353  1366.1166
 121231 12054.46  1360.8876  1365.9683
 130101 12055.46  1360.9346  1366.0155
 130102 12056.46  1361.0169  1366.0980
 130103 12057.46  1361.0072  1366.0884
 130104 12058.46  1361.0195  1366.1007
 130105 12059.46  1361.1545  1366.2362
 130106 12060.46  1361.1979  1366.2798
 130107 12061.46  1361.3086  1366.3909
 130108 12062.46  1361.1624  1366.2441
 130109 12063.46  1361.0586  1366.1399
 130110 12064.46  1360.8611  1365.9417
 130111 12065.46  1360.6075  1365.6871
 130112 12066.46  1360.4365  1365.5155
 130113 12067.46  1360.3945  1365.4734
 130114 12068.46  1360.5927  1365.6722
 130115 12069.46  1360.7823  1365.8625
 130116 12070.46  1360.8963  1365.9771
 130117 12071.46  1361.0938  1366.1753
 130118 12072.46  1361.1641  1366.2458
 130119 12073.46  1361.1374  1366.2190
 130120 12074.46  1361.0957  1366.1771
 130121 12075.46  1361.0038  1366.0850
 130122 12076.46  1360.9813  1366.0624
 130123 12077.46  1361.0644  1366.1458
 130124 12078.46  1361.0970  1366.1785
 130125 12079.46  1361.1123  1366.1938
 130126 12080.46  1361.0907  1366.1721
 130127 12081.46  1361.0182  1366.0994
 130128 12082.46  1361.0032  1366.0844
 130129 12083.46  1360.9884  1366.0695
 130130 12084.46  1361.0400  1366.1212
 130131 12085.46  1361.0584  1366.1398
 130201 12086.46  1361.0211  1366.1023
 130202 12087.46  1360.9923  1366.0734
 130203 12088.46  1360.9602  1366.0411
 130204 12089.46  1361.0622  1366.1436
 130205 12090.46  1361.1280  1366.2096
 130206 12091.46  1361.2680  1366.3501
 130207 12092.46  1361.3332  1366.4155
 130208 12093.46  1361.3422  1366.4246
 130209 12094.46  1361.2330  1366.3149
 130210 12095.46  1361.2370  1366.3190
 130211 12096.46  1361.2376  1366.3196
 130212 12097.46  1361.3650  1366.4475
 130213 12098.46  1361.3301  1366.4125
 130214 12099.46  1361.2473  1366.3293
 130215 12100.46  1361.1720  1366.2538
 130216 12101.46  1361.1460  1366.2277
 130217 12102.46  1361.0505  1366.1318
 130218 12103.46  1360.9694  1366.0504
 130219 12104.46  1360.8387  1365.9192
 130220 12105.46  1360.6976  1365.7776
 130221 12106.46  1360.8809  1365.9615
 130222 12107.46  1360.9608  1366.0417
 130223 12108.46  1361.0120  1366.0931
 130224 12109.46  1360.9991  1366.0802
 130225 12110.46  1361.0578  1366.1392
 130226 12111.46  1361.0145  1366.0957
 130227 12112.46  1361.0269  1366.1082
 130228 12113.46  1360.9512  1366.0321
 130301 12114.46  1360.9097  1365.9905
 130302 12115.46  1361.0439  1366.1251
 130303 12116.46  1361.3301  1366.4125
 130304 12117.46  1361.4333  1366.5160
 130305 12118.46  1361.5889  1366.6722
 130306 12119.46  1361.6697  1366.7533
 130307 12120.46  1361.5324  1366.6155
 130308 12121.46  1361.4176  1366.5002
 130309 12122.46  1361.4098  1366.4924
 130310 12123.46  1361.3337  1366.4160
 130311 12124.46  1361.3995  1366.4821
 130312 12125.46  1361.2589  1366.3409
 130313 12126.46  1361.0699  1366.1512
 130314 12127.46  1360.9176  1365.9984
 130315 12128.46  1360.7669  1365.8472
 130316 12129.46  1360.6918  1365.7717
 130317 12130.46  1360.7623  1365.8425
 130318 12131.46  1360.8320  1365.9125
 130319 12132.46  1360.9723  1366.0533
 130320 12133.46  1360.9948  1366.0759
 130321 12134.46  1361.0357  1366.1169
 130322 12135.46  1361.0277  1366.1089
 130323 12136.46  1361.0214  1366.1025
 130324 12137.46  1361.0774  1366.1588
 130325 12138.46  1361.0407  1366.1219
 130326 12139.46  1361.0025  1366.0836
 130327 12140.46  1360.9987  1366.0798
 130328 12141.46  1361.0953  1366.1768
 130329 12142.46  1361.0604  1366.1417
 130330 12143.46  1361.0733  1366.1547
 130331 12144.46  1361.1787  1366.2605
 130401 12145.46  1361.3532  1366.4357
 130402 12146.46  1361.3213  1366.4036
 130403 12147.46  1361.1279  1366.2095
 130404 12148.46  1361.0301  1366.1113
 130405 12149.46  1361.0167  1366.0979
 130406 12150.46  1361.0335  1366.1147
 130407 12151.46  1361.1284  1366.2100
 130408 12152.46  1361.1908  1366.2726
 130409 12153.46  1361.0959  1366.1774
 130410 12154.46  1361.0927  1366.1742
 130411 12155.46  1360.9742  1366.0552
 130412 12156.46  1360.8485  1365.9291
 130413 12157.46  1360.9873  1366.0684
 130414 12158.46  1361.0858  1366.1672
 130415 12159.46  1361.0493  1366.1306
 130416 12160.46  1360.8755  1365.9562
 130417 12161.46  1360.8310  1365.9115
 130418 12162.46  1360.8617  1365.9423
 130419 12163.46  1360.9430  1366.0239
 130420 12164.46  1360.7898  1365.8701
 130421 12165.46  1360.6060  1365.6857
 130422 12166.46  1360.6141  1365.6937
 130423 12167.46  1360.6676  1365.7474
 130424 12168.46  1360.8170  1365.8975
 130425 12169.46  1361.0859  1366.1674
 130426 12170.46  1361.1848  1366.2666
 130427 12171.46  1361.1539  1366.2356
 130428 12172.46  1361.2377  1366.3197
 130429 12173.46  1361.1985  1366.2804
 130430 12174.46  1361.0089  1366.0901
 130501 12175.46  1360.9013  1365.9821
 130502 12176.46  1360.9847  1366.0658
 130503 12177.46  1361.0414  1366.1227
 130504 12178.46  1361.1051  1366.1866
 130505 12179.46  1361.1593  1366.2410
 130506 12180.46  1361.1460  1366.2277
 130507 12181.46  1361.1217  1366.2032
 130508 12182.46  1361.1936  1366.2754
 130509 12183.46  1361.3064  1366.3887
 130510 12184.46  1361.3497  1366.4321
 130511 12185.46  1361.3149  1366.3972
 130512 12186.46  1361.1677  1366.2494
